YY-MM-DD HH:00,Год,Месяц,День,Час,Блок манифольда|P бм |кгс/см²,Блок манифольда|t жидкости|°С,С-1|P сеп.|кгс/см²,С-1|t жидкости|°С,С-1|L жидкости|см,С-2/1|P сеп. |кгс/см²,С-2/1|t жидкости|°С,С-2/1|L межфазный|см,С-2/1|L нефти|см,С-2/2|P сеп. |кгс/см²,С-2/2|t жидкости|°С,С-2/2|L межфазный|см,С-2/2|L нефти|см,ОН-1/1|P отс. |кгс/см²,ОН-1/1|t жидкости|°С,ОН-1/1|L межфазный|см,ОН-1/2|P отс. |кгс/см²,ОН-1/2|t жидкости|°С,ОН-1/2|L  межфазный|см,С-3|t жидкости|°С,С-3|L нефти|см,П-1|Т нефти на входе|°С,П-1|Т нефти на выходе|°С,П-1|Р нефти на входе|кгс/см²,П-1|Р нефти на выходе|кгс/см²,П-1|Т теплоно-сителя|°С,П-1|Т дымовых газов|°С,П-1|Р на горелку|кгс/см2,П-2|Т нефти на входе|°С,П-2|Т нефти на выходе|°С,П-2|Р нефти на входе|кгс/см²,П-2|Р нефти на выходе|кгс/см²,П-2|Т теплоно-сителя|°С,П-2|Т дымовых газов|°С,П-2|Р на горелку|кгс/см3,П-3|Т нефти на входе|°С,П-3|Т нефти на выходе|°С,П-3|Р нефти на входе|кгс/см²,П-3|Р нефти на выходе|кгс/см²,П-3|Т теплоно-сителя|°С,П-3|Т дымовых газов|°С,П-3|Р на горелку|кгс/см4,Добыча воды за 2 ч |м3 лаг:(-1),П-123max|Р нефти на выходе|кгс/см²,П-123max|Р нефти на входе|кгс/см²,П-123median|Т нефти на выходе|кгс/см²,П-123median|Т теплоно-сителя|кгс/см²
2021-10-25 00:00,2021,10,25,0,5.7,16,5.5,16,60,4.0,47.0,54,74,4.0,47,53,74,1.1,37,51,1.1,42,52,35,9,0,0.0,0.0,0.0,0,0,0.0,15,50,4.7,4.0,56,280,0.4,16,52.0,4.9,4.0,58,145,0.4,0.93665,4.0,4.9,50.0,58
2021-10-25 02:00,2021,10,25,2,5.6,16,5.4,16,60,4.0,48.0,51,74,4.0,48,50,75,1.1,38,52,1.1,42,52,35,9,0,0.0,0.0,0.0,0,0,0.0,16,53,5.1,4.5,58,119,0.4,17,52.0,5.1,4.5,58,154,0.4,0.959380000000001,4.5,5.1,52.0,58
2021-10-25 04:00,2021,10,25,4,5.7,16,5.5,16,60,4.0,48.0,51,75,4.0,48,51,74,1.1,37,51,1.1,42,52,35,9,0,0.0,0.0,0.0,0,0,0.0,15,50,4.5,3.9,57,119,0.4,16,50.0,4.6,3.9,56,154,0.4,0.943389999999999,3.9,4.6,50.0,57
2021-10-25 06:00,2021,10,25,6,5.6,16,5.5,16,60,4.0,48.0,51,75,4.0,48,51,74,1.1,37,51,1.1,42,52,35,9,0,0.0,0.0,0.0,0,0,0.0,15,50,4.5,3.9,57,119,0.4,16,50.0,4.6,3.9,56,154,0.4,0.88331,3.9,4.6,50.0,57
2021-10-25 08:00,2021,10,25,8,5.7,16,5.5,16,61,3.5,48.0,47,74,3.5,48,48,72,1.1,37,49,1.1,42,48,35,9,0,0.0,0.0,0.0,0,0,0.0,15,52,4.5,4.0,58,136,0.4,15,52.0,4.5,4.0,57,297,0.4,0.947900000000001,4.0,4.5,52.0,58
2021-10-25 10:00,2021,10,25,10,5.7,16,5.5,16,60,3.0,48.0,52,74,3.0,48,50,75,1.1,37,49,1.1,43,50,35,9,0,0.0,0.0,0.0,0,0,0.0,15,52,4.5,4.0,58,136,0.4,15,52.0,4.5,4.0,57,297,0.4,0.966535,4.0,4.5,52.0,58
2021-10-25 12:00,2021,10,25,12,5.7,15,5.5,15,58,3.0,48.0,46,76,3.0,48,47,75,1.1,37,52,1.1,43,50,35,9,0,0.0,0.0,0.0,0,0,0.0,15,54,4.3,3.6,60,285,0.4,16,53.0,4.3,3.6,60,180,0.4,0.936395,3.6,4.3,53.0,60
2021-10-25 14:00,2021,10,25,14,5.7,15,5.5,15,59,3.0,47.0,53,73,3.0,47,49,74,1.1,37,51,1.1,43,50,35,9,0,0.0,0.0,0.0,0,0,0.0,15,52,4.2,3.6,58,142,0.4,16,52.0,4.2,3.6,59,160,0.4,0.961465,3.6,4.2,52.0,59
2021-10-25 16:00,2021,10,25,16,5.7,15,5.5,15,59,3.0,48.0,48,74,3.0,48,50,77,1.1,37,50,1.1,43,51,35,9,0,0.0,0.0,0.0,0,0,0.0,15,48,4.4,3.6,55,243,0.4,15,53.0,4.4,3.6,59,306,0.4,0.94321,3.6,4.4,48.0,59
2021-10-25 18:00,2021,10,25,18,5.7,15,5.5,15,60,3.0,48.0,47,74,3.0,48,50,76,1.1,37,51,1.1,43,51,35,9,0,0.0,0.0,0.0,0,0,0.0,15,50,4.2,3.5,56,270,0.4,15,53.0,4.2,3.5,59,144,0.4,0.954310000000001,3.5,4.2,50.0,59
2021-10-25 20:00,2021,10,25,20,5.7,15,5.5,15,60,3.0,48.0,47,74,3.0,48,50,76,1.1,37,51,1.1,43,51,35,9,0,0.0,0.0,0.0,0,0,0.0,15,50,4.2,3.5,56,270,0.4,15,53.0,4.2,3.5,59,144,0.4,0.944245,3.5,4.2,50.0,59
2021-10-25 22:00,2021,10,25,22,5.7,15,5.5,15,60,3.0,48.0,47,74,3.0,48,50,76,1.1,37,51,1.1,43,51,35,9,0,0.0,0.0,0.0,0,0,0.0,15,50,4.2,3.5,56,270,0.4,15,53.0,4.2,3.5,59,144,0.4,0.96994,3.5,4.2,50.0,59
2021-10-26 00:00,2021,10,26,0,5.7,15,5.5,15,60,3.0,48.0,47,74,3.0,48,50,76,1.1,37,51,1.1,43,51,35,9,0,0.0,0.0,0.0,0,0,0.0,15,50,4.2,3.5,56,270,0.4,15,53.0,4.2,3.5,59,144,0.4,2.9663542,3.5,4.2,50.0,59
2021-10-26 02:00,2021,10,26,2,5.6,16,5.4,16,60,3.0,47.0,51,74,3.0,47,50,75,1.1,38,52,1.1,42,52,35,9,0,0.0,0.0,0.0,0,0,0.0,16,53,5.1,4.5,58,119,0.4,17,52.0,5.1,4.5,58,154,0.4,3.1839218,4.5,5.1,52.0,58
2021-10-26 04:00,2021,10,26,4,5.7,16,5.4,16,60,3.0,47.0,51,76,3.0,47,50,74,1.0,37,51,1.0,43,52,35,9,0,0.0,0.0,0.0,0,0,0.0,15,52,4.3,3.5,57,119,0.4,15,50.0,4.3,3.5,56,154,0.4,3.2917704,3.5,4.3,50.0,57
2021-10-26 06:00,2021,10,26,6,5.5,16,5.4,16,60,3.0,47.0,51,76,3.0,47,50,74,1.0,37,51,1.0,43,52,35,9,0,0.0,0.0,0.0,0,0,0.0,15,52,4.3,3.5,57,119,0.4,15,50.0,4.3,3.5,56,154,0.4,3.0108096,3.5,4.3,50.0,57
2021-10-26 08:00,2021,10,26,8,5.6,16,5.4,15,61,3.0,47.0,47,74,3.0,47,53,74,1.0,36,52,1.0,43,52,35,9,0,0.0,0.0,0.0,0,0,0.0,15,53,4.3,3.5,60,162,0.4,15,53.0,4.3,3.5,59,312,0.4,3.0737352,3.5,4.3,53.0,60
2021-10-26 10:00,2021,10,26,10,5.6,16,5.4,15,61,3.0,47.0,52,73,3.0,47,53,75,1.0,36,51,1.0,43,51,36,9,0,0.0,0.0,0.0,0,0,0.0,15,51,4.4,3.6,56,126,0.4,15,49.0,4.4,3.6,56,130,0.4,3.2772748,3.6,4.4,49.0,56
2021-10-26 12:00,2021,10,26,12,5.7,15,5.4,15,60,3.0,48.0,49,76,3.0,48,49,75,1.0,37,49,1.0,43,48,36,9,0,0.0,0.0,0.0,0,0,0.0,15,50,4.2,3.6,56,122,0.4,16,55.0,4.2,3.6,60,235,0.4,3.2841051,3.6,4.2,50.0,60
2021-10-26 14:00,2021,10,26,14,5.7,15,5.4,15,61,3.0,47.0,52,75,3.0,47,51,76,1.0,37,49,1.0,43,50,35,9,0,0.0,0.0,0.0,0,0,0.0,15,51,4.8,3.8,58,131,0.4,15,52.0,4.8,3.8,60,182,0.4,3.3454108,3.8,4.8,51.0,60
2021-10-26 16:00,2021,10,26,16,5.7,15,5.4,15,61,3.0,47.0,47,74,3.0,47,53,73,1.0,37,49,1.0,43,51,35,9,0,0.0,0.0,0.0,0,0,0.0,15,53,4.5,3.6,58,294,0.4,15,52.0,4.5,3.6,57,310,0.4,3.1091058,3.6,4.5,52.0,58
2021-10-26 18:00,2021,10,26,18,5.7,15,5.4,15,59,3.0,47.0,47,75,3.0,47,53,77,1.0,37,49,1.0,43,51,34,9,0,0.0,0.0,0.0,0,0,0.0,15,52,4.6,3.7,58,295,0.4,15,52.0,4.6,3.7,60,184,0.4,2.9620456,3.7,4.6,52.0,60
2021-10-26 20:00,2021,10,26,20,5.7,15,5.2,15,70,3.0,47.0,49,75,3.0,47,49,75,1.4,38,51,1.4,43,45,34,9,0,0.0,0.0,0.0,0,0,0.0,15,53,5.0,3.9,60,295,0.4,15,52.0,5.0,3.9,59,184,0.4,3.2156685,3.9,5.0,52.0,60
2021-10-26 22:00,2021,10,26,22,5.7,15,5.3,16,72,3.0,47.0,47,76,3.0,47,50,74,1.4,38,51,1.4,43,45,34,9,0,0.0,0.0,0.0,0,0,0.0,15,53,5.0,3.9,60,295,0.4,15,52.0,5.0,3.9,59,184,0.4,3.450721,3.9,5.0,52.0,60
2021-10-27 00:00,2021,10,27,0,5.7,15,5.5,16,60,3.0,47.0,49,73,3.0,47,52,73,1.0,37,51,1.0,43,52,34,9,0,0.0,0.0,0.0,0,0,0.0,15,53,5.0,3.9,60,295,0.4,15,52.0,5.0,3.9,59,184,0.4,0.762492,3.9,5.0,52.0,60
2021-10-27 02:00,2021,10,27,2,5.9,16,5.4,16,60,3.0,47.0,51,76,3.0,47,50,75,1.1,38,52,1.1,42,52,35,9,0,0.0,0.0,0.0,0,0,0.0,16,53,5.1,4.5,58,119,0.4,17,52.0,5.1,4.5,58,154,0.4,0.762416,4.5,5.1,52.0,58
2021-10-27 04:00,2021,10,27,4,5.8,16,5.5,16,61,3.0,47.0,54,74,3.0,47,50,72,1.1,38,51,1.1,42,51,35,9,0,0.0,0.0,0.0,0,0,0.0,15,51,4.4,3.6,57,119,0.4,15,52.0,4.5,3.6,59,154,0.4,0.763564,3.6,4.5,51.0,59
2021-10-27 06:00,2021,10,27,6,5.8,16,5.5,16,61,3.0,47.0,54,74,3.0,47,50,72,1.1,38,51,1.1,42,51,35,9,0,0.0,0.0,0.0,0,0,0.0,15,51,4.4,3.6,57,119,0.4,15,52.0,4.5,3.6,59,154,0.4,0.755764,3.6,4.5,51.0,59
2021-10-27 08:00,2021,10,27,8,5.7,16,5.4,16,60,3.0,47.0,52,75,3.0,47,52,73,1.0,36,52,1.0,42,52,33,9,0,0.0,0.0,0.0,0,0,0.0,15,54,4.0,3.4,59,300,0.4,15,52.0,4.1,3.4,57,302,0.4,0.751144000000001,3.4,4.1,52.0,59
2021-10-27 10:00,2021,10,27,10,5.6,15,5.5,15,60,3.1,47.0,52,74,3.1,47,52,72,1.0,36,52,1.0,42,52,33,9,0,0.0,0.0,0.0,0,0,0.0,15,52,4.6,3.7,59,144,0.4,15,51.0,4.6,3.7,58,158,0.4,0.791332000000001,3.7,4.6,51.0,59
2021-10-27 12:00,2021,10,27,12,5.8,15,5.5,15,59,3.0,47.0,53,74,3.0,47,53,73,1.0,36,52,1.0,43,52,34,9,0,0.0,0.0,0.0,0,0,0.0,15,49,4.3,3.5,56,121,0.4,15,53.0,4.3,3.5,60,198,0.4,0.7574,3.5,4.3,49.0,60
2021-10-27 14:00,2021,10,27,14,5.8,15,5.5,15,59,3.0,47.0,53,74,3.0,47,53,73,1.0,36,52,1.0,43,52,34,9,0,0.0,0.0,0.0,0,0,0.0,15,51,4.5,3.5,57,198,0.4,16,52.0,4.6,3.7,58,219,0.4,0.778504,3.7,4.6,51.0,58
2021-10-27 16:00,2021,10,27,16,5.8,15,5.5,15,59,3.0,47.0,53,74,3.0,47,53,73,1.0,36,52,1.0,43,52,34,9,0,0.0,0.0,0.0,0,0,0.0,15,51,4.5,3.5,57,198,0.4,16,52.0,4.6,3.7,58,219,0.4,0.779432000000001,3.7,4.6,51.0,58
2021-10-27 18:00,2021,10,27,18,5.8,15,5.5,15,59,3.0,47.0,53,74,3.0,47,53,73,1.0,36,52,1.0,43,52,34,9,0,0.0,0.0,0.0,0,0,0.0,15,51,4.5,3.5,57,198,0.4,16,52.0,4.6,3.7,58,219,0.4,0.786104,3.7,4.6,51.0,58
2021-10-27 20:00,2021,10,27,20,5.7,15,5.5,16,59,3.0,48.0,55,72,3.0,47,51,74,1.1,37,52,1.1,43,52,34,9,0,0.0,0.0,0.0,0,0,0.0,15,50,4.4,3.7,56,198,0.4,16,50.0,4.5,3.6,57,219,0.4,0.776328,3.7,4.5,50.0,57
2021-10-27 22:00,2021,10,27,22,5.7,15,5.5,16,59,3.0,48.0,55,72,3.0,47,51,74,1.1,37,52,1.1,43,52,34,9,0,0.0,0.0,0.0,0,0,0.0,15,50,4.4,3.7,56,198,0.4,16,50.0,4.5,3.6,57,219,0.4,0.775584,3.7,4.5,50.0,57
2021-10-28 00:00,2021,10,28,0,5.7,15,5.5,16,59,3.0,48.0,55,72,3.0,47,51,74,1.1,37,52,1.1,43,52,34,9,0,0.0,0.0,0.0,0,0,0.0,15,50,4.4,3.7,56,198,0.4,16,50.0,4.5,3.6,57,219,0.4,0.6233898,3.7,4.5,50.0,57
2021-10-28 02:00,2021,10,28,2,5.9,16,5.4,16,60,3.0,47.0,55,75,3.0,47,51,76,1.1,38,52,1.1,42,52,35,9,0,0.0,0.0,0.0,0,0,0.0,16,53,5.1,4.5,58,119,0.4,17,52.0,5.1,4.5,58,154,0.4,0.6339168,4.5,5.1,52.0,58
2021-10-28 04:00,2021,10,28,4,5.9,16,5.4,16,60,3.0,47.0,55,75,3.0,47,51,76,1.1,38,52,1.1,42,52,35,9,0,0.0,0.0,0.0,0,0,0.0,16,53,5.1,4.5,58,119,0.4,17,52.0,5.1,4.5,58,154,0.4,0.6237066,4.5,5.1,52.0,58
2021-10-28 06:00,2021,10,28,6,5.9,16,5.4,16,60,3.0,47.0,55,75,3.0,47,51,76,1.1,38,52,1.1,42,52,35,9,0,0.0,0.0,0.0,0,0,0.0,16,53,5.1,4.5,58,119,0.4,17,52.0,5.1,4.5,58,154,0.4,0.6332667,4.5,5.1,52.0,58
2021-10-28 08:00,2021,10,28,8,5.9,16,5.5,15,60,3.1,48.0,52,76,3.1,47,52,75,1.1,36,52,1.1,42,52,33,9,0,0.0,0.0,0.0,0,0,0.0,15,50,4.6,3.8,56,213,0.4,15,50.0,4.6,3.7,56,198,0.4,0.622099500000001,3.8,4.6,50.0,56
2021-10-28 10:00,2021,10,28,10,5.7,16,5.4,15,59,3.0,48.0,53,75,3.0,47,53,74,0.9,36,52,0.9,42,52,34,9,0,0.0,0.0,0.0,0,0,0.0,15,52,4.3,3.4,58,300,0.4,15,49.0,4.4,3.5,56,219,0.4,0.6304485,3.5,4.4,49.0,58
2021-10-28 12:00,2021,10,28,12,5.7,16,5.4,15,59,3.0,48.0,53,75,3.0,47,53,74,0.9,36,52,0.9,42,52,34,9,0,0.0,0.0,0.0,0,0,0.0,15,52,4.3,3.4,58,300,0.4,15,49.0,4.4,3.5,56,219,0.4,0.6343095,3.5,4.4,49.0,58
2021-10-28 14:00,2021,10,28,14,5.7,16,5.4,15,59,3.0,48.0,53,75,3.0,47,53,74,0.9,36,52,0.9,42,52,34,9,0,0.0,0.0,0.0,0,0,0.0,15,52,4.3,3.4,58,300,0.4,15,49.0,4.4,3.5,56,219,0.4,0.5853309,3.5,4.4,49.0,58
2021-10-28 16:00,2021,10,28,16,5.7,16,5.4,15,59,3.0,48.0,53,75,3.0,47,53,74,0.9,40,52,0.9,43,52,35,9,0,0.0,0.0,0.0,0,0,0.0,15,54,4.4,3.6,59,198,0.4,15,54.0,4.5,3.6,61,301,0.4,0.5784471,3.6,4.5,54.0,61
2021-10-28 18:00,2021,10,28,18,5.6,16,5.4,15,59,3.0,48.0,53,75,3.0,47,53,74,0.9,40,52,0.9,43,52,35,9,0,0.0,0.0,0.0,0,0,0.0,15,54,4.4,3.6,59,198,0.4,15,54.0,4.5,3.6,61,301,0.4,0.5778597,3.6,4.5,54.0,61
2021-10-28 20:00,2021,10,28,20,5.5,16,5.3,16,59,3.0,48.0,50,73,3.0,48,50,79,0.9,40,45,0.9,43,51,35,9,0,0.0,0.0,0.0,0,0,0.0,15,54,4.4,3.6,59,198,0.4,15,54.0,4.5,3.6,61,301,0.4,0.6000687,3.6,4.5,54.0,61
2021-10-28 22:00,2021,10,28,22,5.5,16,5.3,16,59,3.0,48.0,50,73,3.0,48,50,79,0.9,40,45,0.9,43,51,35,9,0,0.0,0.0,0.0,0,0,0.0,15,54,4.4,3.6,59,198,0.4,15,54.0,4.5,3.6,61,301,0.4,0.5822553,3.6,4.5,54.0,61
2021-10-29 00:00,2021,10,29,0,5.7,16,5.4,16,60,3.0,48.0,54,73,3.0,48,55,76,0.9,40,45,1.0,37,49,35,9,0,0.0,0.0,0.0,0,0,0.0,15,52,4.2,3.6,58,198,0.4,16,54.0,4.1,3.4,60,301,0.4,0.654715,3.6,4.2,52.0,60
2021-10-29 02:00,2021,10,29,2,5.9,16,5.4,16,60,3.0,47.0,55,75,3.0,47,51,76,1.1,38,52,1.1,42,52,35,9,0,0.0,0.0,0.0,0,0,0.0,16,53,5.1,4.5,58,119,0.4,17,52.0,5.1,4.5,58,154,0.4,0.645616700000001,4.5,5.1,52.0,58
2021-10-29 04:00,2021,10,29,4,5.5,16,5.2,16,60,3.0,50.0,51,76,3.0,50,52,78,1.0,38,51,1.0,44,52,35,9,0,0.0,0.0,0.0,0,0,0.0,16,57,4.2,3.4,63,119,0.4,16,52.0,4.3,3.5,59,154,0.4,0.6520436,3.5,4.3,52.0,63
2021-10-29 06:00,2021,10,29,6,5.5,16,5.2,16,60,3.0,50.0,51,76,3.0,50,52,78,1.0,38,51,1.0,44,52,35,9,0,0.0,0.0,0.0,0,0,0.0,16,57,4.2,3.4,63,119,0.4,16,52.0,4.3,3.5,59,154,0.4,0.6486544,3.5,4.3,52.0,63
2021-10-29 08:00,2021,10,29,8,5.6,15,5.2,15,59,3.0,51.0,53,75,3.0,51,53,76,1.0,38,52,1.0,44,52,37,9,0,0.0,0.0,0.0,0,0,0.0,15,51,4.3,3.7,58,239,0.4,16,51.0,4.4,3.7,58,133,0.4,0.6501825,3.7,4.4,51.0,58
2021-10-29 10:00,2021,10,29,10,5.7,16,5.3,15,60,3.0,48.0,53,75,3.0,48,53,75,1.0,37,52,1.0,44,52,36,9,0,0.0,0.0,0.0,0,0,0.0,15,53,4.4,3.6,60,198,0.4,16,50.0,4.5,3.6,56,218,0.4,0.6843224,3.6,4.5,50.0,60
2021-10-29 12:00,2021,10,29,12,5.7,16,5.3,15,60,3.0,47.0,53,75,3.0,47,53,75,1.0,37,52,1.0,44,52,35,9,0,0.0,0.0,0.0,0,0,0.0,15,53,4.4,3.6,58,219,0.4,16,50.0,4.5,3.6,59,184,0.4,0.6963474,3.6,4.5,50.0,59
2021-10-29 14:00,2021,10,29,14,5.8,16,5.5,15,60,3.0,48.0,53,75,3.0,48,53,75,1.0,37,52,1.0,44,52,35,9,0,0.0,0.0,0.0,0,0,0.0,15,49,4.2,3.5,56,125,0.4,16,50.0,4.3,3.5,56,146,0.4,0.693121,3.5,4.3,49.0,56
2021-10-29 16:00,2021,10,29,16,5.8,16,5.5,15,60,3.0,48.0,53,75,3.0,48,53,75,1.0,37,52,1.0,44,52,35,9,0,0.0,0.0,0.0,0,0,0.0,15,49,4.2,3.5,56,125,0.4,16,50.0,4.3,3.5,56,146,0.4,0.7417797,3.5,4.3,49.0,56
2021-10-29 18:00,2021,10,29,18,5.8,16,5.5,15,60,3.0,48.0,53,75,3.0,48,53,75,1.0,37,52,1.0,44,52,35,9,0,0.0,0.0,0.0,0,0,0.0,15,49,4.2,3.5,56,125,0.4,16,50.0,4.3,3.5,56,146,0.4,0.7222659,3.5,4.3,49.0,56
2021-10-29 20:00,2021,10,29,20,5.8,16,5.5,15,60,3.0,48.0,53,75,3.0,48,53,75,1.0,37,52,1.0,44,52,35,9,0,0.0,0.0,0.0,0,0,0.0,15,49,4.2,3.5,56,125,0.4,16,50.0,4.3,3.5,56,146,0.4,0.7062449,3.5,4.3,49.0,56
2021-10-29 22:00,2021,10,29,22,5.8,16,5.5,15,59,3.0,48.0,50,75,3.0,48,54,74,1.0,37,51,1.0,44,52,35,9,0,0.0,0.0,0.0,0,0,0.0,15,49,4.2,3.5,56,125,0.4,16,50.0,4.3,3.5,56,146,0.4,0.7137485,3.5,4.3,49.0,56
2021-10-30 00:00,2021,10,30,0,5.8,16,5.5,15,59,3.0,48.0,50,75,3.0,48,54,74,1.0,37,51,1.0,44,52,35,9,0,0.0,0.0,0.0,0,0,0.0,15,53,4.4,3.5,59,134,0.4,16,54.0,4.6,3.6,60,302,0.4,1.90582,3.6,4.6,53.0,60
2021-10-30 02:00,2021,10,30,2,5.7,16,5.4,16,60,3.0,51.0,55,74,3.0,50,53,75,1.0,38,37,1.0,45,52,35,9,0,0.0,0.0,0.0,0,0,0.0,16,53,5.1,4.5,58,119,0.4,17,52.0,5.1,4.5,58,154,0.4,1.88837,4.5,5.1,52.0,58
2021-10-30 04:00,2021,10,30,4,5.8,16,5.4,16,60,3.0,51.0,50,75,3.0,50,51,76,1.1,37,51,1.1,45,52,35,9,0,0.0,0.0,0.0,0,0,0.0,16,51,4.6,3.8,58,276,0.4,16,51.0,4.6,3.7,58,131,0.4,1.87761,3.8,4.6,51.0,58
2021-10-30 06:00,2021,10,30,6,5.8,16,5.4,16,60,3.0,51.0,50,75,3.0,50,51,76,1.1,37,51,1.1,45,52,35,9,0,0.0,0.0,0.0,0,0,0.0,16,51,4.6,3.8,58,276,0.4,16,51.0,4.6,3.7,58,131,0.4,1.9408,3.8,4.6,51.0,58
2021-10-30 08:00,2021,10,30,8,5.6,15,5.3,16,59,3.1,50.0,52,74,3.1,50,52,75,1.0,37,52,1.0,44,52,36,9,0,0.0,0.0,0.0,0,0,0.0,15,54,4.5,3.6,59,198,0.4,15,54.0,4.6,3.7,60,216,0.4,1.8657,3.7,4.6,54.0,60
2021-10-30 10:00,2021,10,30,10,5.6,15,5.3,16,59,3.1,50.0,52,74,3.1,50,52,75,1.0,37,52,1.0,44,52,36,9,0,0.0,0.0,0.0,0,0,0.0,15,52,4.2,3.6,59,101,0.4,16,53.0,4.3,3.5,59,186,0.4,1.92791,3.6,4.3,52.0,59
2021-10-30 12:00,2021,10,30,12,5.6,15,5.3,16,59,3.1,50.0,52,74,3.1,50,52,75,1.0,37,52,1.0,44,52,36,9,0,0.0,0.0,0.0,0,0,0.0,15,52,4.2,3.6,59,101,0.4,16,53.0,4.3,3.5,59,186,0.4,1.88817,3.6,4.3,52.0,59
2021-10-30 14:00,2021,10,30,14,5.6,15,5.3,16,59,3.1,50.0,52,74,3.1,50,52,75,1.0,37,52,1.0,44,52,36,9,0,0.0,0.0,0.0,0,0,0.0,15,52,4.2,3.6,59,101,0.4,16,53.0,4.3,3.5,59,186,0.4,1.96975,3.6,4.3,52.0,59
2021-10-30 16:00,2021,10,30,16,5.6,15,5.3,16,59,3.1,50.0,52,74,3.1,50,52,75,1.0,37,52,1.0,44,52,36,9,0,0.0,0.0,0.0,0,0,0.0,15,52,4.2,3.6,59,101,0.4,16,53.0,4.3,3.5,59,186,0.4,1.93204,3.6,4.3,52.0,59
2021-10-30 18:00,2021,10,30,18,5.6,15,5.3,16,59,3.1,50.0,52,74,3.1,50,52,75,1.0,37,52,1.0,44,52,36,9,0,0.0,0.0,0.0,0,0,0.0,15,52,4.2,3.6,59,101,0.4,16,53.0,4.3,3.5,59,186,0.4,1.86843,3.6,4.3,52.0,59
2021-10-30 20:00,2021,10,30,20,5.6,15,5.3,16,59,3.1,50.0,52,74,3.1,50,52,75,1.0,37,52,1.0,44,52,36,9,0,0.0,0.0,0.0,0,0,0.0,15,52,4.2,3.6,59,101,0.4,16,53.0,4.3,3.5,59,186,0.4,1.9789,3.6,4.3,52.0,59
2021-10-30 22:00,2021,10,30,22,5.3,15,5.2,16,60,3.0,49.0,50,75,3.0,49,50,75,1.1,38,54,1.1,44,47,36,9,0,0.0,0.0,0.0,0,0,0.0,15,52,4.9,3.9,60,147,0.4,16,54.0,4.8,3.7,62,310,0.4,1.87568,3.9,4.9,52.0,62
2021-10-31 00:00,2021,10,31,0,5.3,15,5.2,16,65,3.0,49.0,53,75,3.0,49,51,75,1.1,38,54,1.1,44,47,36,9,0,0.0,0.0,0.0,0,0,0.0,15,52,4.9,3.9,60,147,0.4,16,54.0,4.8,3.7,62,310,0.4,1.166664,3.9,4.9,52.0,62
2021-10-31 02:00,2021,10,31,2,5.7,16,5.4,16,57,3.0,51.0,50,75,3.0,50,53,76,1.0,38,53,1.0,45,47,35,9,0,0.0,0.0,0.0,0,0,0.0,16,53,5.1,4.5,58,119,0.4,17,52.0,5.1,4.5,58,154,0.4,1.143792,4.5,5.1,52.0,58
2021-10-31 04:00,2021,10,31,4,5.6,16,5.4,16,57,3.0,51.0,51,75,3.0,50,54,77,1.0,38,53,1.0,45,47,35,9,0,0.0,0.0,0.0,0,0,0.0,16,53,5.1,4.5,58,119,0.4,17,52.0,5.1,4.5,58,154,0.4,1.150182,4.5,5.1,52.0,58
2021-10-31 06:00,2021,10,31,6,5.3,16,5.1,16,60,3.0,49.0,55,74,3.0,49,54,73,1.0,38,53,1.0,44,48,35,9,0,0.0,0.0,0.0,0,0,0.0,16,56,4.3,3.6,62,251,0.4,16,54.0,4.5,3.6,60,301,0.4,1.163076,3.6,4.5,54.0,62
2021-10-31 08:00,2021,10,31,8,5.7,15,5.4,15,58,3.0,50.0,53,75,3.0,50,54,75,1.1,38,53,1.1,44,48,37,9,15,54.0,4.8,3.6,59,199,0.4,0,0,0.0,0.0,0,0,0.0,16,52.0,4.1,3.5,58,174,0.4,1.133652,3.6,4.8,52.0,59
2021-10-31 10:00,2021,10,31,10,5.7,15,5.4,15,58,3.0,49.0,53,75,3.0,49,54,75,1.1,38,53,1.1,44,52,37,9,15,54.0,4.8,3.6,59,199,0.4,0,0,0.0,0.0,0,0,0.0,16,52.0,4.1,3.5,58,174,0.4,1.179504,3.6,4.8,52.0,59
2021-10-31 12:00,2021,10,31,12,5.7,15,5.4,15,58,3.0,49.0,53,75,3.0,49,54,75,1.1,38,53,1.1,44,52,37,9,15,54.0,4.8,3.6,59,199,0.4,16,52,4.1,3.5,58,174,0.4,0,0.0,0.0,0.0,0,0,0.0,1.163106,3.6,4.8,52.0,59
2021-10-31 14:00,2021,10,31,14,5.7,15,5.4,15,58,3.0,49.0,53,75,3.0,49,54,75,1.1,41,53,1.1,44,53,37,9,15,54.0,4.8,3.6,59,199,0.4,16,52,4.1,3.5,58,174,0.4,15,54.0,4.8,3.6,59,199,0.4,1.114812,3.6,4.8,54.0,59
2021-10-31 16:00,2021,10,31,16,5.7,15,5.4,15,58,3.0,50.0,53,75,3.0,50,54,75,1.1,40,53,1.1,44,53,37,9,0,0.0,0.0,0.0,0,0,0.0,16,53,4.6,3.7,59,284,0.4,15,50.0,4.6,3.6,57,149,0.4,1.201632,3.7,4.6,50.0,59
2021-10-31 18:00,2021,10,31,18,5.7,15,5.4,15,58,3.0,50.0,53,75,3.0,50,54,75,1.1,40,53,1.1,44,53,37,9,0,0.0,0.0,0.0,0,0,0.0,16,53,4.6,3.7,59,284,0.4,15,50.0,4.6,3.6,57,149,0.4,1.168944,3.7,4.6,50.0,59
